filename,emotion,intensity,statement,repetition,path
03-01-05-01-01-02-13.wav,angry,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-05-01-01-02-13.wav
03-01-05-01-02-01-13.wav,angry,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-05-01-02-01-13.wav
03-01-05-01-02-02-13.wav,angry,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-05-01-02-02-13.wav
03-01-05-02-01-01-13.wav,angry,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-05-02-01-01-13.wav
03-01-05-02-01-02-13.wav,angry,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-05-02-01-02-13.wav
03-01-05-02-02-01-13.wav,angry,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-05-02-02-01-13.wav
03-01-05-02-02-02-13.wav,angry,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-05-02-02-02-13.wav
03-01-06-01-01-01-13.wav,fearful,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-06-01-01-01-13.wav
03-01-06-01-01-02-13.wav,fearful,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-06-01-01-02-13.wav
03-01-06-01-02-01-13.wav,fearful,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-06-01-02-01-13.wav
03-01-06-01-02-02-13.wav,fearful,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-06-01-02-02-13.wav
03-01-06-02-01-01-13.wav,fearful,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-06-02-01-01-13.wav
03-01-06-02-01-02-13.wav,fearful,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-06-02-01-02-13.wav
03-01-06-02-02-01-13.wav,fearful,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-06-02-02-01-13.wav
03-01-06-02-02-02-13.wav,fearful,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-06-02-02-02-13.wav
03-01-07-01-01-01-13.wav,disgusted,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-07-01-01-01-13.wav
03-01-07-01-01-02-13.wav,disgusted,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-07-01-01-02-13.wav
03-01-07-01-02-01-13.wav,disgusted,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-07-01-02-01-13.wav
03-01-07-01-02-02-13.wav,disgusted,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-07-01-02-02-13.wav
03-01-07-02-01-01-13.wav,disgusted,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-07-02-01-01-13.wav
03-01-07-02-01-02-13.wav,disgusted,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-07-02-01-02-13.wav
03-01-07-02-02-01-13.wav,disgusted,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-07-02-02-01-13.wav
03-01-07-02-02-02-13.wav,disgusted,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-07-02-02-02-13.wav
03-01-08-01-01-01-13.wav,surprised,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-08-01-01-01-13.wav
03-01-08-01-01-02-13.wav,surprised,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-08-01-01-02-13.wav
03-01-08-01-02-01-13.wav,surprised,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-08-01-02-01-13.wav
03-01-08-01-02-02-13.wav,surprised,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-08-01-02-02-13.wav
03-01-08-02-01-01-13.wav,surprised,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-08-02-01-01-13.wav
03-01-08-02-01-02-13.wav,surprised,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-08-02-01-02-13.wav
03-01-08-02-02-01-13.wav,surprised,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-08-02-02-01-13.wav
03-01-08-02-02-02-13.wav,surprised,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_13\03-01-08-02-02-02-13.wav
03-01-01-01-01-01-14.wav,neutral,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-01-01-01-01-14.wav
03-01-01-01-01-02-14.wav,neutral,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-01-01-01-02-14.wav
03-01-01-01-02-01-14.wav,neutral,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-01-01-02-01-14.wav
03-01-01-01-02-02-14.wav,neutral,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-01-01-02-02-14.wav
03-01-02-01-01-01-14.wav,calm,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-02-01-01-01-14.wav
03-01-02-01-01-02-14.wav,calm,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-02-01-01-02-14.wav
03-01-02-01-02-01-14.wav,calm,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-02-01-02-01-14.wav
03-01-02-01-02-02-14.wav,calm,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-02-01-02-02-14.wav
03-01-02-02-01-01-14.wav,calm,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-02-02-01-01-14.wav
03-01-02-02-01-02-14.wav,calm,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-02-02-01-02-14.wav
03-01-02-02-02-01-14.wav,calm,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-02-02-02-01-14.wav
03-01-02-02-02-02-14.wav,calm,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-02-02-02-02-14.wav
03-01-03-01-01-01-14.wav,happy,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-03-01-01-01-14.wav
03-01-03-01-01-02-14.wav,happy,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-03-01-01-02-14.wav
03-01-03-01-02-01-14.wav,happy,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-03-01-02-01-14.wav
03-01-03-01-02-02-14.wav,happy,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-03-01-02-02-14.wav
03-01-03-02-01-01-14.wav,happy,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-03-02-01-01-14.wav
03-01-03-02-01-02-14.wav,happy,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-03-02-01-02-14.wav
03-01-03-02-02-01-14.wav,happy,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-03-02-02-01-14.wav
03-01-03-02-02-02-14.wav,happy,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-03-02-02-02-14.wav
03-01-04-01-01-01-14.wav,sad,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-04-01-01-01-14.wav
03-01-04-01-01-02-14.wav,sad,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-04-01-01-02-14.wav
03-01-04-01-02-01-14.wav,sad,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-04-01-02-01-14.wav
03-01-04-01-02-02-14.wav,sad,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-04-01-02-02-14.wav
03-01-04-02-01-01-14.wav,sad,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-04-02-01-01-14.wav
03-01-04-02-01-02-14.wav,sad,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-04-02-01-02-14.wav
03-01-04-02-02-01-14.wav,sad,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-04-02-02-01-14.wav
03-01-04-02-02-02-14.wav,sad,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-04-02-02-02-14.wav
03-01-05-01-01-01-14.wav,angry,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-05-01-01-01-14.wav
03-01-05-01-01-02-14.wav,angry,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-05-01-01-02-14.wav
03-01-05-01-02-01-14.wav,angry,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-05-01-02-01-14.wav
03-01-05-01-02-02-14.wav,angry,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-05-01-02-02-14.wav
03-01-05-02-01-01-14.wav,angry,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-05-02-01-01-14.wav
03-01-05-02-01-02-14.wav,angry,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-05-02-01-02-14.wav
03-01-05-02-02-01-14.wav,angry,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-05-02-02-01-14.wav
03-01-05-02-02-02-14.wav,angry,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-05-02-02-02-14.wav
03-01-06-01-01-01-14.wav,fearful,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-06-01-01-01-14.wav
03-01-06-01-01-02-14.wav,fearful,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-06-01-01-02-14.wav
03-01-06-01-02-01-14.wav,fearful,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-06-01-02-01-14.wav
03-01-06-01-02-02-14.wav,fearful,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-06-01-02-02-14.wav
03-01-06-02-01-01-14.wav,fearful,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-06-02-01-01-14.wav
03-01-06-02-01-02-14.wav,fearful,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-06-02-01-02-14.wav
03-01-06-02-02-01-14.wav,fearful,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-06-02-02-01-14.wav
03-01-06-02-02-02-14.wav,fearful,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-06-02-02-02-14.wav
03-01-07-01-01-01-14.wav,disgusted,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-07-01-01-01-14.wav
03-01-07-01-01-02-14.wav,disgusted,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-07-01-01-02-14.wav
03-01-07-01-02-01-14.wav,disgusted,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-07-01-02-01-14.wav
03-01-07-01-02-02-14.wav,disgusted,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-07-01-02-02-14.wav
03-01-07-02-01-01-14.wav,disgusted,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-07-02-01-01-14.wav
03-01-07-02-01-02-14.wav,disgusted,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-07-02-01-02-14.wav
03-01-07-02-02-01-14.wav,disgusted,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-07-02-02-01-14.wav
03-01-07-02-02-02-14.wav,disgusted,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-07-02-02-02-14.wav
03-01-08-01-01-01-14.wav,surprised,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-08-01-01-01-14.wav
03-01-08-01-01-02-14.wav,surprised,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-08-01-01-02-14.wav
03-01-08-01-02-01-14.wav,surprised,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-08-01-02-01-14.wav
03-01-08-01-02-02-14.wav,surprised,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-08-01-02-02-14.wav
03-01-08-02-01-01-14.wav,surprised,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-08-02-01-01-14.wav
03-01-08-02-01-02-14.wav,surprised,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-08-02-01-02-14.wav
03-01-08-02-02-01-14.wav,surprised,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-08-02-02-01-14.wav
03-01-08-02-02-02-14.wav,surprised,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_14\03-01-08-02-02-02-14.wav
03-01-01-01-01-01-15.wav,neutral,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-01-01-01-01-15.wav
03-01-01-01-01-02-15.wav,neutral,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-01-01-01-02-15.wav
03-01-01-01-02-01-15.wav,neutral,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-01-01-02-01-15.wav
03-01-01-01-02-02-15.wav,neutral,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-01-01-02-02-15.wav
03-01-02-01-01-01-15.wav,calm,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-02-01-01-01-15.wav
03-01-02-01-01-02-15.wav,calm,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-02-01-01-02-15.wav
03-01-02-01-02-01-15.wav,calm,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-02-01-02-01-15.wav
03-01-02-01-02-02-15.wav,calm,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-02-01-02-02-15.wav
03-01-02-02-01-01-15.wav,calm,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-02-02-01-01-15.wav
03-01-02-02-01-02-15.wav,calm,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-02-02-01-02-15.wav
03-01-02-02-02-01-15.wav,calm,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-02-02-02-01-15.wav
03-01-02-02-02-02-15.wav,calm,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-02-02-02-02-15.wav
03-01-03-01-01-01-15.wav,happy,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-03-01-01-01-15.wav
03-01-03-01-01-02-15.wav,happy,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-03-01-01-02-15.wav
03-01-03-01-02-01-15.wav,happy,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-03-01-02-01-15.wav
03-01-03-01-02-02-15.wav,happy,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-03-01-02-02-15.wav
03-01-03-02-01-01-15.wav,happy,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-03-02-01-01-15.wav
03-01-03-02-01-02-15.wav,happy,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-03-02-01-02-15.wav
03-01-03-02-02-01-15.wav,happy,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-03-02-02-01-15.wav
03-01-03-02-02-02-15.wav,happy,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-03-02-02-02-15.wav
03-01-04-01-01-01-15.wav,sad,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-04-01-01-01-15.wav
03-01-04-01-01-02-15.wav,sad,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-04-01-01-02-15.wav
03-01-04-01-02-01-15.wav,sad,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-04-01-02-01-15.wav
03-01-04-01-02-02-15.wav,sad,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-04-01-02-02-15.wav
03-01-04-02-01-01-15.wav,sad,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-04-02-01-01-15.wav
03-01-04-02-01-02-15.wav,sad,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-04-02-01-02-15.wav
03-01-04-02-02-01-15.wav,sad,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-04-02-02-01-15.wav
03-01-04-02-02-02-15.wav,sad,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-04-02-02-02-15.wav
03-01-05-01-01-01-15.wav,angry,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-05-01-01-01-15.wav
03-01-05-01-01-02-15.wav,angry,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-05-01-01-02-15.wav
03-01-05-01-02-01-15.wav,angry,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-05-01-02-01-15.wav
03-01-05-01-02-02-15.wav,angry,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-05-01-02-02-15.wav
03-01-05-02-01-01-15.wav,angry,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-05-02-01-01-15.wav
03-01-05-02-01-02-15.wav,angry,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-05-02-01-02-15.wav
03-01-05-02-02-01-15.wav,angry,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-05-02-02-01-15.wav
03-01-05-02-02-02-15.wav,angry,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-05-02-02-02-15.wav
03-01-06-01-01-01-15.wav,fearful,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-06-01-01-01-15.wav
03-01-06-01-01-02-15.wav,fearful,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-06-01-01-02-15.wav
03-01-06-01-02-01-15.wav,fearful,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-06-01-02-01-15.wav
03-01-06-01-02-02-15.wav,fearful,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-06-01-02-02-15.wav
03-01-06-02-01-01-15.wav,fearful,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-06-02-01-01-15.wav
03-01-06-02-01-02-15.wav,fearful,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-06-02-01-02-15.wav
03-01-06-02-02-01-15.wav,fearful,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-06-02-02-01-15.wav
03-01-06-02-02-02-15.wav,fearful,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-06-02-02-02-15.wav
03-01-07-01-01-01-15.wav,disgusted,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-07-01-01-01-15.wav
03-01-07-01-01-02-15.wav,disgusted,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-07-01-01-02-15.wav
03-01-07-01-02-01-15.wav,disgusted,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-07-01-02-01-15.wav
03-01-07-01-02-02-15.wav,disgusted,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-07-01-02-02-15.wav
03-01-07-02-01-01-15.wav,disgusted,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-07-02-01-01-15.wav
03-01-07-02-01-02-15.wav,disgusted,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-07-02-01-02-15.wav
03-01-07-02-02-01-15.wav,disgusted,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-07-02-02-01-15.wav
03-01-07-02-02-02-15.wav,disgusted,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-07-02-02-02-15.wav
03-01-08-01-01-01-15.wav,surprised,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-08-01-01-01-15.wav
03-01-08-01-01-02-15.wav,surprised,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-08-01-01-02-15.wav
03-01-08-01-02-01-15.wav,surprised,normal,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-08-01-02-01-15.wav
03-01-08-01-02-02-15.wav,surprised,normal,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-08-01-02-02-15.wav
03-01-08-02-01-01-15.wav,surprised,strong,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-08-02-01-01-15.wav
03-01-08-02-01-02-15.wav,surprised,strong,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-08-02-01-02-15.wav
03-01-08-02-02-01-15.wav,surprised,strong,Dogs are sitting by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-08-02-02-01-15.wav
03-01-08-02-02-02-15.wav,surprised,strong,Dogs are sitting by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_15\03-01-08-02-02-02-15.wav
03-01-01-01-01-01-16.wav,neutral,normal,Kids are talking by the door,1st repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_16\03-01-01-01-01-01-16.wav
03-01-01-01-01-02-16.wav,neutral,normal,Kids are talking by the door,2nd repetition,C:\Users\Arup Sarkar\Documents\EmoWave\data\Actor_16\03-01-01-01-01-02-16.wav
